energy,intensity,id,type
6.34,53,si_carbon_aggregate,extracted_aggregate
6.35,55,si_carbon_aggregate,extracted_aggregate
6.36,56,si_carbon_aggregate,extracted_aggregate
6.37,59,si_carbon_aggregate,extracted_aggregate
6.38,53,si_carbon_aggregate,extracted_aggregate
6.39,49,si_carbon_aggregate,extracted_aggregate
6.4,51,si_carbon_aggregate,extracted_aggregate
6.41,48,si_carbon_aggregate,extracted_aggregate
6.42,51,si_carbon_aggregate,extracted_aggregate
6.43,44,si_carbon_aggregate,extracted_aggregate
6.44,35,si_carbon_aggregate,extracted_aggregate
6.45,41,si_carbon_aggregate,extracted_aggregate
6.46,50,si_carbon_aggregate,extracted_aggregate
6.47,52,si_carbon_aggregate,extracted_aggregate
6.48,45,si_carbon_aggregate,extracted_aggregate
6.49,40,si_carbon_aggregate,extracted_aggregate
6.5,44,si_carbon_aggregate,extracted_aggregate
6.51,48,si_carbon_aggregate,extracted_aggregate
6.52,40,si_carbon_aggregate,extracted_aggregate
6.53,42,si_carbon_aggregate,extracted_aggregate
6.54,53,si_carbon_aggregate,extracted_aggregate
6.55,49,si_carbon_aggregate,extracted_aggregate
6.56,39,si_carbon_aggregate,extracted_aggregate
6.57,38,si_carbon_aggregate,extracted_aggregate
6.58,45,si_carbon_aggregate,extracted_aggregate
6.59,48,si_carbon_aggregate,extracted_aggregate
6.6,46,si_carbon_aggregate,extracted_aggregate
6.61,41,si_carbon_aggregate,extracted_aggregate
6.62,34,si_carbon_aggregate,extracted_aggregate
6.63,37,si_carbon_aggregate,extracted_aggregate
6.64,43,si_carbon_aggregate,extracted_aggregate
6.65,45,si_carbon_aggregate,extracted_aggregate
6.66,44,si_carbon_aggregate,extracted_aggregate
6.67,38,si_carbon_aggregate,extracted_aggregate
6.68,44,si_carbon_aggregate,extracted_aggregate
6.69,42,si_carbon_aggregate,extracted_aggregate
6.7,32,si_carbon_aggregate,extracted_aggregate
6.71,37,si_carbon_aggregate,extracted_aggregate
6.72,44,si_carbon_aggregate,extracted_aggregate
6.73,46,si_carbon_aggregate,extracted_aggregate
6.74,46,si_carbon_aggregate,extracted_aggregate
6.75,43,si_carbon_aggregate,extracted_aggregate
6.76,40,si_carbon_aggregate,extracted_aggregate
6.77,45,si_carbon_aggregate,extracted_aggregate
6.78,44,si_carbon_aggregate,extracted_aggregate
6.79,35,si_carbon_aggregate,extracted_aggregate
6.8,36,si_carbon_aggregate,extracted_aggregate
6.81,33,si_carbon_aggregate,extracted_aggregate
6.82,34,si_carbon_aggregate,extracted_aggregate
6.83,38,si_carbon_aggregate,extracted_aggregate
6.84,39,si_carbon_aggregate,extracted_aggregate
6.85,42,si_carbon_aggregate,extracted_aggregate
6.86,41,si_carbon_aggregate,extracted_aggregate
6.87,37,si_carbon_aggregate,extracted_aggregate
6.88,34,si_carbon_aggregate,extracted_aggregate
6.89,31,si_carbon_aggregate,extracted_aggregate
6.9,42,si_carbon_aggregate,extracted_aggregate
6.91,50,si_carbon_aggregate,extracted_aggregate
6.92,45,si_carbon_aggregate,extracted_aggregate
6.93,42,si_carbon_aggregate,extracted_aggregate
6.94,33,si_carbon_aggregate,extracted_aggregate
6.95,35,si_carbon_aggregate,extracted_aggregate
6.96,42,si_carbon_aggregate,extracted_aggregate
6.97,37,si_carbon_aggregate,extracted_aggregate
6.98,41,si_carbon_aggregate,extracted_aggregate
6.99,46,si_carbon_aggregate,extracted_aggregate
7,37,si_carbon_aggregate,extracted_aggregate
7.01,36,si_carbon_aggregate,extracted_aggregate
7.02,35,si_carbon_aggregate,extracted_aggregate
7.03,42,si_carbon_aggregate,extracted_aggregate
7.04,43,si_carbon_aggregate,extracted_aggregate
7.05,43,si_carbon_aggregate,extracted_aggregate
7.06,43,si_carbon_aggregate,extracted_aggregate
7.07,34,si_carbon_aggregate,extracted_aggregate
7.08,39,si_carbon_aggregate,extracted_aggregate
7.09,40,si_carbon_aggregate,extracted_aggregate
7.1,35,si_carbon_aggregate,extracted_aggregate
7.11,35,si_carbon_aggregate,extracted_aggregate
7.12,37,si_carbon_aggregate,extracted_aggregate
7.13,36,si_carbon_aggregate,extracted_aggregate
7.14,30,si_carbon_aggregate,extracted_aggregate
7.15,38,si_carbon_aggregate,extracted_aggregate
7.16,43,si_carbon_aggregate,extracted_aggregate
7.17,38,si_carbon_aggregate,extracted_aggregate
7.18,32,si_carbon_aggregate,extracted_aggregate
7.19,27,si_carbon_aggregate,extracted_aggregate
7.2,28,si_carbon_aggregate,extracted_aggregate
7.21,33,si_carbon_aggregate,extracted_aggregate
7.22,32,si_carbon_aggregate,extracted_aggregate
7.23,32,si_carbon_aggregate,extracted_aggregate
7.24,28,si_carbon_aggregate,extracted_aggregate
7.25,34,si_carbon_aggregate,extracted_aggregate
7.26,35,si_carbon_aggregate,extracted_aggregate
7.27,35,si_carbon_aggregate,extracted_aggregate
7.28,28,si_carbon_aggregate,extracted_aggregate
7.29,32,si_carbon_aggregate,extracted_aggregate
7.3,38,si_carbon_aggregate,extracted_aggregate
7.31,34,si_carbon_aggregate,extracted_aggregate
7.32,35,si_carbon_aggregate,extracted_aggregate
7.33,40,si_carbon_aggregate,extracted_aggregate
7.34,38,si_carbon_aggregate,extracted_aggregate
7.35,37,si_carbon_aggregate,extracted_aggregate
7.36,32,si_carbon_aggregate,extracted_aggregate
7.37,35,si_carbon_aggregate,extracted_aggregate
7.38,40,si_carbon_aggregate,extracted_aggregate
7.39,34,si_carbon_aggregate,extracted_aggregate
7.4,29,si_carbon_aggregate,extracted_aggregate
7.41,30,si_carbon_aggregate,extracted_aggregate
7.42,35,si_carbon_aggregate,extracted_aggregate
7.43,38,si_carbon_aggregate,extracted_aggregate
7.44,32,si_carbon_aggregate,extracted_aggregate
7.45,34,si_carbon_aggregate,extracted_aggregate
7.46,34,si_carbon_aggregate,extracted_aggregate
7.47,33,si_carbon_aggregate,extracted_aggregate
7.48,29,si_carbon_aggregate,extracted_aggregate
7.49,29,si_carbon_aggregate,extracted_aggregate
7.5,36,si_carbon_aggregate,extracted_aggregate
7.51,41,si_carbon_aggregate,extracted_aggregate
7.52,33,si_carbon_aggregate,extracted_aggregate
7.53,30,si_carbon_aggregate,extracted_aggregate
7.54,32,si_carbon_aggregate,extracted_aggregate
7.55,28,si_carbon_aggregate,extracted_aggregate
7.56,29,si_carbon_aggregate,extracted_aggregate
7.57,25,si_carbon_aggregate,extracted_aggregate
7.58,29,si_carbon_aggregate,extracted_aggregate
7.59,34,si_carbon_aggregate,extracted_aggregate
7.6,32,si_carbon_aggregate,extracted_aggregate
7.61,22,si_carbon_aggregate,extracted_aggregate
7.62,27,si_carbon_aggregate,extracted_aggregate
7.63,36,si_carbon_aggregate,extracted_aggregate
7.64,34,si_carbon_aggregate,extracted_aggregate
7.65,35,si_carbon_aggregate,extracted_aggregate
7.66,31,si_carbon_aggregate,extracted_aggregate
7.67,30,si_carbon_aggregate,extracted_aggregate
7.68,32,si_carbon_aggregate,extracted_aggregate
7.69,29,si_carbon_aggregate,extracted_aggregate
7.7,28,si_carbon_aggregate,extracted_aggregate
7.71,23,si_carbon_aggregate,extracted_aggregate
7.72,25,si_carbon_aggregate,extracted_aggregate
7.73,30,si_carbon_aggregate,extracted_aggregate
7.74,31,si_carbon_aggregate,extracted_aggregate
7.75,27,si_carbon_aggregate,extracted_aggregate
7.76,24,si_carbon_aggregate,extracted_aggregate
7.77,26,si_carbon_aggregate,extracted_aggregate
7.78,22,si_carbon_aggregate,extracted_aggregate
7.79,31,si_carbon_aggregate,extracted_aggregate
7.8,34,si_carbon_aggregate,extracted_aggregate
7.81,28,si_carbon_aggregate,extracted_aggregate
7.82,29,si_carbon_aggregate,extracted_aggregate
7.83,36,si_carbon_aggregate,extracted_aggregate
7.84,31,si_carbon_aggregate,extracted_aggregate
7.85,35,si_carbon_aggregate,extracted_aggregate
7.86,37,si_carbon_aggregate,extracted_aggregate
7.87,28,si_carbon_aggregate,extracted_aggregate
7.88,25,si_carbon_aggregate,extracted_aggregate
7.89,28,si_carbon_aggregate,extracted_aggregate
7.9,33,si_carbon_aggregate,extracted_aggregate
7.91,32,si_carbon_aggregate,extracted_aggregate
7.92,28,si_carbon_aggregate,extracted_aggregate
7.93,29,si_carbon_aggregate,extracted_aggregate
7.94,28,si_carbon_aggregate,extracted_aggregate
7.95,27,si_carbon_aggregate,extracted_aggregate
7.96,24,si_carbon_aggregate,extracted_aggregate
7.97,26,si_carbon_aggregate,extracted_aggregate
7.98,28,si_carbon_aggregate,extracted_aggregate
7.99,32,si_carbon_aggregate,extracted_aggregate
8,30,si_carbon_aggregate,extracted_aggregate
8.01,31,si_carbon_aggregate,extracted_aggregate
8.02,36,si_carbon_aggregate,extracted_aggregate
8.03,30,si_carbon_aggregate,extracted_aggregate
8.04,27,si_carbon_aggregate,extracted_aggregate
8.05,27,si_carbon_aggregate,extracted_aggregate
8.06,32,si_carbon_aggregate,extracted_aggregate
8.07,27,si_carbon_aggregate,extracted_aggregate
8.08,29,si_carbon_aggregate,extracted_aggregate
8.09,25,si_carbon_aggregate,extracted_aggregate
8.1,20,si_carbon_aggregate,extracted_aggregate
8.11,21,si_carbon_aggregate,extracted_aggregate
8.12,28,si_carbon_aggregate,extracted_aggregate
8.13,35,si_carbon_aggregate,extracted_aggregate
8.14,26,si_carbon_aggregate,extracted_aggregate
8.15,23,si_carbon_aggregate,extracted_aggregate
8.16,27,si_carbon_aggregate,extracted_aggregate
8.17,30,si_carbon_aggregate,extracted_aggregate
8.18,26,si_carbon_aggregate,extracted_aggregate
8.19,24,si_carbon_aggregate,extracted_aggregate
8.2,31,si_carbon_aggregate,extracted_aggregate
8.21,33,si_carbon_aggregate,extracted_aggregate
8.22,25,si_carbon_aggregate,extracted_aggregate
8.23,28,si_carbon_aggregate,extracted_aggregate
8.24,25,si_carbon_aggregate,extracted_aggregate
8.25,22,si_carbon_aggregate,extracted_aggregate
8.26,20,si_carbon_aggregate,extracted_aggregate
8.27,24,si_carbon_aggregate,extracted_aggregate
8.28,29,si_carbon_aggregate,extracted_aggregate
8.29,26,si_carbon_aggregate,extracted_aggregate
8.3,29,si_carbon_aggregate,extracted_aggregate
8.31,24,si_carbon_aggregate,extracted_aggregate
8.32,18,si_carbon_aggregate,extracted_aggregate
8.33,25,si_carbon_aggregate,extracted_aggregate
8.34,22,si_carbon_aggregate,extracted_aggregate
8.35,25,si_carbon_aggregate,extracted_aggregate
8.36,29,si_carbon_aggregate,extracted_aggregate
8.37,23,si_carbon_aggregate,extracted_aggregate
8.38,24,si_carbon_aggregate,extracted_aggregate
8.39,20,si_carbon_aggregate,extracted_aggregate
8.4,25,si_carbon_aggregate,extracted_aggregate
8.41,28,si_carbon_aggregate,extracted_aggregate
8.42,25,si_carbon_aggregate,extracted_aggregate
8.43,27,si_carbon_aggregate,extracted_aggregate
8.44,25,si_carbon_aggregate,extracted_aggregate
8.45,29,si_carbon_aggregate,extracted_aggregate
8.46,33,si_carbon_aggregate,extracted_aggregate
8.47,31,si_carbon_aggregate,extracted_aggregate
8.48,22,si_carbon_aggregate,extracted_aggregate
8.49,28,si_carbon_aggregate,extracted_aggregate
8.5,33,si_carbon_aggregate,extracted_aggregate
8.51,31,si_carbon_aggregate,extracted_aggregate
8.52,36,si_carbon_aggregate,extracted_aggregate
8.53,39,si_carbon_aggregate,extracted_aggregate
8.54,39,si_carbon_aggregate,extracted_aggregate
8.55,43,si_carbon_aggregate,extracted_aggregate
8.56,48,si_carbon_aggregate,extracted_aggregate
8.57,57,si_carbon_aggregate,extracted_aggregate
8.58,61,si_carbon_aggregate,extracted_aggregate
8.59,58,si_carbon_aggregate,extracted_aggregate
8.6,52,si_carbon_aggregate,extracted_aggregate
8.61,60,si_carbon_aggregate,extracted_aggregate
8.62,69,si_carbon_aggregate,extracted_aggregate
8.63,56,si_carbon_aggregate,extracted_aggregate
8.64,57,si_carbon_aggregate,extracted_aggregate
8.65,59,si_carbon_aggregate,extracted_aggregate
8.66,52,si_carbon_aggregate,extracted_aggregate
8.67,53,si_carbon_aggregate,extracted_aggregate
8.68,47,si_carbon_aggregate,extracted_aggregate
8.69,47,si_carbon_aggregate,extracted_aggregate
8.7,47,si_carbon_aggregate,extracted_aggregate
8.71,40,si_carbon_aggregate,extracted_aggregate
8.72,40,si_carbon_aggregate,extracted_aggregate
8.73,43,si_carbon_aggregate,extracted_aggregate
8.74,38,si_carbon_aggregate,extracted_aggregate
8.75,32,si_carbon_aggregate,extracted_aggregate
8.76,31,si_carbon_aggregate,extracted_aggregate
8.77,30,si_carbon_aggregate,extracted_aggregate
8.78,29,si_carbon_aggregate,extracted_aggregate
8.79,30,si_carbon_aggregate,extracted_aggregate
8.8,28,si_carbon_aggregate,extracted_aggregate
8.81,22,si_carbon_aggregate,extracted_aggregate
8.82,25,si_carbon_aggregate,extracted_aggregate
8.83,25,si_carbon_aggregate,extracted_aggregate
8.84,18,si_carbon_aggregate,extracted_aggregate
8.85,21,si_carbon_aggregate,extracted_aggregate
8.86,22,si_carbon_aggregate,extracted_aggregate
8.87,19,si_carbon_aggregate,extracted_aggregate
8.88,16,si_carbon_aggregate,extracted_aggregate
8.89,20,si_carbon_aggregate,extracted_aggregate
8.9,18,si_carbon_aggregate,extracted_aggregate
8.91,20,si_carbon_aggregate,extracted_aggregate
8.92,23,si_carbon_aggregate,extracted_aggregate
8.93,22,si_carbon_aggregate,extracted_aggregate
8.94,21,si_carbon_aggregate,extracted_aggregate
8.95,23,si_carbon_aggregate,extracted_aggregate
8.96,21,si_carbon_aggregate,extracted_aggregate
8.97,24,si_carbon_aggregate,extracted_aggregate
8.98,21,si_carbon_aggregate,extracted_aggregate
8.99,19,si_carbon_aggregate,extracted_aggregate
9,22,si_carbon_aggregate,extracted_aggregate
9.01,23,si_carbon_aggregate,extracted_aggregate
9.02,22,si_carbon_aggregate,extracted_aggregate
9.03,21,si_carbon_aggregate,extracted_aggregate
9.04,22,si_carbon_aggregate,extracted_aggregate
9.05,18,si_carbon_aggregate,extracted_aggregate
9.06,16,si_carbon_aggregate,extracted_aggregate
9.07,24,si_carbon_aggregate,extracted_aggregate
9.08,28,si_carbon_aggregate,extracted_aggregate
9.09,21,si_carbon_aggregate,extracted_aggregate
9.1,24,si_carbon_aggregate,extracted_aggregate
9.11,23,si_carbon_aggregate,extracted_aggregate
9.12,27,si_carbon_aggregate,extracted_aggregate
9.13,24,si_carbon_aggregate,extracted_aggregate
9.14,20,si_carbon_aggregate,extracted_aggregate
9.15,20,si_carbon_aggregate,extracted_aggregate
9.16,24,si_carbon_aggregate,extracted_aggregate
9.17,30,si_carbon_aggregate,extracted_aggregate
9.18,30,si_carbon_aggregate,extracted_aggregate
9.19,27,si_carbon_aggregate,extracted_aggregate
9.2,21,si_carbon_aggregate,extracted_aggregate
9.21,17,si_carbon_aggregate,extracted_aggregate
9.22,18,si_carbon_aggregate,extracted_aggregate
9.23,18,si_carbon_aggregate,extracted_aggregate
9.24,17,si_carbon_aggregate,extracted_aggregate
9.25,18,si_carbon_aggregate,extracted_aggregate
9.26,20,si_carbon_aggregate,extracted_aggregate
9.27,20,si_carbon_aggregate,extracted_aggregate
9.28,20,si_carbon_aggregate,extracted_aggregate
9.29,19,si_carbon_aggregate,extracted_aggregate
9.3,24,si_carbon_aggregate,extracted_aggregate
9.31,15,si_carbon_aggregate,extracted_aggregate
9.32,21,si_carbon_aggregate,extracted_aggregate
9.33,21,si_carbon_aggregate,extracted_aggregate
9.34,19,si_carbon_aggregate,extracted_aggregate
9.35,18,si_carbon_aggregate,extracted_aggregate
9.36,19,si_carbon_aggregate,extracted_aggregate
9.37,19,si_carbon_aggregate,extracted_aggregate
9.38,17,si_carbon_aggregate,extracted_aggregate
9.39,12,si_carbon_aggregate,extracted_aggregate
9.4,16,si_carbon_aggregate,extracted_aggregate
9.41,18,si_carbon_aggregate,extracted_aggregate
9.42,18,si_carbon_aggregate,extracted_aggregate
9.43,20,si_carbon_aggregate,extracted_aggregate
9.44,18,si_carbon_aggregate,extracted_aggregate
9.45,21,si_carbon_aggregate,extracted_aggregate
9.46,24,si_carbon_aggregate,extracted_aggregate
9.47,29,si_carbon_aggregate,extracted_aggregate
9.48,23,si_carbon_aggregate,extracted_aggregate
9.49,23,si_carbon_aggregate,extracted_aggregate
9.5,22,si_carbon_aggregate,extracted_aggregate
9.51,20,si_carbon_aggregate,extracted_aggregate
9.52,21,si_carbon_aggregate,extracted_aggregate
9.53,20,si_carbon_aggregate,extracted_aggregate
9.54,20,si_carbon_aggregate,extracted_aggregate
9.55,18,si_carbon_aggregate,extracted_aggregate
9.56,23,si_carbon_aggregate,extracted_aggregate
9.57,22,si_carbon_aggregate,extracted_aggregate
9.58,21,si_carbon_aggregate,extracted_aggregate
9.59,26,si_carbon_aggregate,extracted_aggregate
9.6,27,si_carbon_aggregate,extracted_aggregate
9.61,24,si_carbon_aggregate,extracted_aggregate
9.62,16,si_carbon_aggregate,extracted_aggregate
9.63,19,si_carbon_aggregate,extracted_aggregate
9.64,18,si_carbon_aggregate,extracted_aggregate
9.65,18,si_carbon_aggregate,extracted_aggregate
9.66,25,si_carbon_aggregate,extracted_aggregate
9.67,26,si_carbon_aggregate,extracted_aggregate
9.68,18,si_carbon_aggregate,extracted_aggregate
9.69,15,si_carbon_aggregate,extracted_aggregate
9.7,11,si_carbon_aggregate,extracted_aggregate
9.71,16,si_carbon_aggregate,extracted_aggregate
9.72,17,si_carbon_aggregate,extracted_aggregate
9.73,15,si_carbon_aggregate,extracted_aggregate
9.74,20,si_carbon_aggregate,extracted_aggregate
9.75,19,si_carbon_aggregate,extracted_aggregate
9.76,13,si_carbon_aggregate,extracted_aggregate
9.77,16,si_carbon_aggregate,extracted_aggregate
9.78,15,si_carbon_aggregate,extracted_aggregate
9.79,20,si_carbon_aggregate,extracted_aggregate
9.8,18,si_carbon_aggregate,extracted_aggregate
9.81,14,si_carbon_aggregate,extracted_aggregate
9.82,13,si_carbon_aggregate,extracted_aggregate
9.83,11,si_carbon_aggregate,extracted_aggregate
9.84,18,si_carbon_aggregate,extracted_aggregate
9.85,17,si_carbon_aggregate,extracted_aggregate
9.86,11,si_carbon_aggregate,extracted_aggregate
9.87,13,si_carbon_aggregate,extracted_aggregate
9.88,19,si_carbon_aggregate,extracted_aggregate
9.89,18,si_carbon_aggregate,extracted_aggregate
9.9,16,si_carbon_aggregate,extracted_aggregate
9.91,15,si_carbon_aggregate,extracted_aggregate
9.92,12,si_carbon_aggregate,extracted_aggregate
9.93,12,si_carbon_aggregate,extracted_aggregate
9.94,16,si_carbon_aggregate,extracted_aggregate
9.95,18,si_carbon_aggregate,extracted_aggregate
9.96,18,si_carbon_aggregate,extracted_aggregate
9.97,16,si_carbon_aggregate,extracted_aggregate
9.98,14,si_carbon_aggregate,extracted_aggregate
9.99,16,si_carbon_aggregate,extracted_aggregate
10,20,si_carbon_aggregate,extracted_aggregate
10.01,18,si_carbon_aggregate,extracted_aggregate
10.02,20,si_carbon_aggregate,extracted_aggregate
10.03,16,si_carbon_aggregate,extracted_aggregate
10.04,17,si_carbon_aggregate,extracted_aggregate
10.05,19,si_carbon_aggregate,extracted_aggregate
10.06,12,si_carbon_aggregate,extracted_aggregate
10.07,13,si_carbon_aggregate,extracted_aggregate
10.08,11,si_carbon_aggregate,extracted_aggregate
10.09,16,si_carbon_aggregate,extracted_aggregate
10.1,18,si_carbon_aggregate,extracted_aggregate
10.11,13,si_carbon_aggregate,extracted_aggregate
10.12,14,si_carbon_aggregate,extracted_aggregate
10.13,14,si_carbon_aggregate,extracted_aggregate
10.14,14,si_carbon_aggregate,extracted_aggregate
10.15,15,si_carbon_aggregate,extracted_aggregate
10.16,17,si_carbon_aggregate,extracted_aggregate
10.17,11,si_carbon_aggregate,extracted_aggregate
10.18,16,si_carbon_aggregate,extracted_aggregate
10.19,19,si_carbon_aggregate,extracted_aggregate
10.2,14,si_carbon_aggregate,extracted_aggregate
10.21,12,si_carbon_aggregate,extracted_aggregate
10.22,12,si_carbon_aggregate,extracted_aggregate
10.23,24,si_carbon_aggregate,extracted_aggregate
10.24,16,si_carbon_aggregate,extracted_aggregate
10.25,16,si_carbon_aggregate,extracted_aggregate
10.26,16,si_carbon_aggregate,extracted_aggregate
10.27,14,si_carbon_aggregate,extracted_aggregate
10.28,17,si_carbon_aggregate,extracted_aggregate
10.29,15,si_carbon_aggregate,extracted_aggregate
10.3,21,si_carbon_aggregate,extracted_aggregate
10.31,20,si_carbon_aggregate,extracted_aggregate
10.32,16,si_carbon_aggregate,extracted_aggregate
10.33,15,si_carbon_aggregate,extracted_aggregate
10.34,16,si_carbon_aggregate,extracted_aggregate
10.35,17,si_carbon_aggregate,extracted_aggregate
10.36,20,si_carbon_aggregate,extracted_aggregate
10.37,24,si_carbon_aggregate,extracted_aggregate
10.38,19,si_carbon_aggregate,extracted_aggregate
10.39,17,si_carbon_aggregate,extracted_aggregate
10.4,14,si_carbon_aggregate,extracted_aggregate
10.41,18,si_carbon_aggregate,extracted_aggregate
10.42,17,si_carbon_aggregate,extracted_aggregate
10.43,13,si_carbon_aggregate,extracted_aggregate
10.44,21,si_carbon_aggregate,extracted_aggregate
10.45,15,si_carbon_aggregate,extracted_aggregate
10.46,18,si_carbon_aggregate,extracted_aggregate
10.47,12,si_carbon_aggregate,extracted_aggregate
10.48,17,si_carbon_aggregate,extracted_aggregate
10.49,13,si_carbon_aggregate,extracted_aggregate
10.5,15,si_carbon_aggregate,extracted_aggregate
10.51,15,si_carbon_aggregate,extracted_aggregate
10.52,18,si_carbon_aggregate,extracted_aggregate
10.53,11,si_carbon_aggregate,extracted_aggregate
10.54,11,si_carbon_aggregate,extracted_aggregate
10.55,18,si_carbon_aggregate,extracted_aggregate
10.56,13,si_carbon_aggregate,extracted_aggregate
10.57,11,si_carbon_aggregate,extracted_aggregate
10.58,11,si_carbon_aggregate,extracted_aggregate
10.59,10,si_carbon_aggregate,extracted_aggregate
10.6,11,si_carbon_aggregate,extracted_aggregate
10.61,11,si_carbon_aggregate,extracted_aggregate
10.62,15,si_carbon_aggregate,extracted_aggregate
10.63,17,si_carbon_aggregate,extracted_aggregate
10.64,16,si_carbon_aggregate,extracted_aggregate
10.65,13,si_carbon_aggregate,extracted_aggregate
10.66,12,si_carbon_aggregate,extracted_aggregate
10.67,15,si_carbon_aggregate,extracted_aggregate
10.68,9,si_carbon_aggregate,extracted_aggregate
10.69,13,si_carbon_aggregate,extracted_aggregate
10.7,14,si_carbon_aggregate,extracted_aggregate
10.71,10,si_carbon_aggregate,extracted_aggregate
10.72,12,si_carbon_aggregate,extracted_aggregate
10.73,11,si_carbon_aggregate,extracted_aggregate
10.74,11,si_carbon_aggregate,extracted_aggregate
10.75,10,si_carbon_aggregate,extracted_aggregate
10.76,8,si_carbon_aggregate,extracted_aggregate
10.77,7,si_carbon_aggregate,extracted_aggregate
10.78,13,si_carbon_aggregate,extracted_aggregate
10.79,8,si_carbon_aggregate,extracted_aggregate
10.8,7,si_carbon_aggregate,extracted_aggregate
10.81,12,si_carbon_aggregate,extracted_aggregate
10.82,14,si_carbon_aggregate,extracted_aggregate
10.83,12,si_carbon_aggregate,extracted_aggregate
10.84,15,si_carbon_aggregate,extracted_aggregate
10.85,9,si_carbon_aggregate,extracted_aggregate
10.86,10,si_carbon_aggregate,extracted_aggregate
10.87,10,si_carbon_aggregate,extracted_aggregate
10.88,15,si_carbon_aggregate,extracted_aggregate
10.89,14,si_carbon_aggregate,extracted_aggregate
10.9,9,si_carbon_aggregate,extracted_aggregate
10.91,11,si_carbon_aggregate,extracted_aggregate
10.92,12,si_carbon_aggregate,extracted_aggregate
10.93,9,si_carbon_aggregate,extracted_aggregate
10.94,12,si_carbon_aggregate,extracted_aggregate
10.95,17,si_carbon_aggregate,extracted_aggregate
10.96,12,si_carbon_aggregate,extracted_aggregate
10.97,13,si_carbon_aggregate,extracted_aggregate
10.98,11,si_carbon_aggregate,extracted_aggregate
10.99,8,si_carbon_aggregate,extracted_aggregate
11,6,si_carbon_aggregate,extracted_aggregate
11.01,6,si_carbon_aggregate,extracted_aggregate
11.02,9,si_carbon_aggregate,extracted_aggregate
11.03,10,si_carbon_aggregate,extracted_aggregate
11.04,11,si_carbon_aggregate,extracted_aggregate
11.05,10,si_carbon_aggregate,extracted_aggregate
11.06,11,si_carbon_aggregate,extracted_aggregate
11.07,14,si_carbon_aggregate,extracted_aggregate
11.08,10,si_carbon_aggregate,extracted_aggregate
11.09,8,si_carbon_aggregate,extracted_aggregate
11.1,9,si_carbon_aggregate,extracted_aggregate
11.11,11,si_carbon_aggregate,extracted_aggregate
11.12,11,si_carbon_aggregate,extracted_aggregate
11.13,11,si_carbon_aggregate,extracted_aggregate
11.14,14,si_carbon_aggregate,extracted_aggregate
11.15,12,si_carbon_aggregate,extracted_aggregate
11.16,11,si_carbon_aggregate,extracted_aggregate
11.17,6,si_carbon_aggregate,extracted_aggregate
11.18,9,si_carbon_aggregate,extracted_aggregate
11.19,8,si_carbon_aggregate,extracted_aggregate
11.2,12,si_carbon_aggregate,extracted_aggregate
11.21,10,si_carbon_aggregate,extracted_aggregate
11.22,9,si_carbon_aggregate,extracted_aggregate
11.23,8,si_carbon_aggregate,extracted_aggregate
11.24,11,si_carbon_aggregate,extracted_aggregate
11.25,14,si_carbon_aggregate,extracted_aggregate
11.26,12,si_carbon_aggregate,extracted_aggregate
11.27,10,si_carbon_aggregate,extracted_aggregate
11.28,8,si_carbon_aggregate,extracted_aggregate
11.29,7,si_carbon_aggregate,extracted_aggregate
11.3,13,si_carbon_aggregate,extracted_aggregate
11.31,15,si_carbon_aggregate,extracted_aggregate
11.32,7,si_carbon_aggregate,extracted_aggregate
11.33,7,si_carbon_aggregate,extracted_aggregate
11.34,9,si_carbon_aggregate,extracted_aggregate
11.35,8,si_carbon_aggregate,extracted_aggregate
11.36,10,si_carbon_aggregate,extracted_aggregate
11.37,11,si_carbon_aggregate,extracted_aggregate
11.38,9,si_carbon_aggregate,extracted_aggregate
11.39,7,si_carbon_aggregate,extracted_aggregate
11.4,9,si_carbon_aggregate,extracted_aggregate
11.41,11,si_carbon_aggregate,extracted_aggregate
11.42,13,si_carbon_aggregate,extracted_aggregate
11.43,10,si_carbon_aggregate,extracted_aggregate
11.44,8,si_carbon_aggregate,extracted_aggregate
11.45,12,si_carbon_aggregate,extracted_aggregate
11.46,10,si_carbon_aggregate,extracted_aggregate
11.47,9,si_carbon_aggregate,extracted_aggregate
11.48,10,si_carbon_aggregate,extracted_aggregate
11.49,6,si_carbon_aggregate,extracted_aggregate
11.5,11,si_carbon_aggregate,extracted_aggregate
11.51,10,si_carbon_aggregate,extracted_aggregate
11.52,12,si_carbon_aggregate,extracted_aggregate
11.53,9,si_carbon_aggregate,extracted_aggregate
11.54,8,si_carbon_aggregate,extracted_aggregate
11.55,12,si_carbon_aggregate,extracted_aggregate
11.56,8,si_carbon_aggregate,extracted_aggregate
11.57,10,si_carbon_aggregate,extracted_aggregate
11.58,8,si_carbon_aggregate,extracted_aggregate
11.59,7,si_carbon_aggregate,extracted_aggregate
11.6,9,si_carbon_aggregate,extracted_aggregate
11.61,8,si_carbon_aggregate,extracted_aggregate
11.62,8,si_carbon_aggregate,extracted_aggregate
11.63,8,si_carbon_aggregate,extracted_aggregate
11.64,7,si_carbon_aggregate,extracted_aggregate
11.65,8,si_carbon_aggregate,extracted_aggregate
11.66,7,si_carbon_aggregate,extracted_aggregate
11.67,6,si_carbon_aggregate,extracted_aggregate
11.68,9,si_carbon_aggregate,extracted_aggregate
11.69,6,si_carbon_aggregate,extracted_aggregate
11.7,6,si_carbon_aggregate,extracted_aggregate
11.71,7,si_carbon_aggregate,extracted_aggregate
