Raman_shift,Intensity,Sample,Location,Age,Orgs,Type
1853.919922,2259.157715,BC4_4,Bear Creek,Eocene,Yes,Ancient
1852.222656,1583.359863,BC4_4,Bear Creek,Eocene,Yes,Ancient
1850.523438,1026.261719,BC4_4,Bear Creek,Eocene,Yes,Ancient
1848.826172,-1123.320068,BC4_4,Bear Creek,Eocene,Yes,Ancient
1847.126953,1804.135864,BC4_4,Bear Creek,Eocene,Yes,Ancient
1845.427734,1756.056519,BC4_4,Bear Creek,Eocene,Yes,Ancient
1843.726563,722.448425,BC4_4,Bear Creek,Eocene,Yes,Ancient
1842.027344,836.533447,BC4_4,Bear Creek,Eocene,Yes,Ancient
1840.326172,-735.698181,BC4_4,Bear Creek,Eocene,Yes,Ancient
1838.625,-1179.032471,BC4_4,Bear Creek,Eocene,Yes,Ancient
1836.923828,1459.013916,BC4_4,Bear Creek,Eocene,Yes,Ancient
1835.222656,1611.987183,BC4_4,Bear Creek,Eocene,Yes,Ancient
1833.521484,1529.99585,BC4_4,Bear Creek,Eocene,Yes,Ancient
1831.818359,2561.461182,BC4_4,Bear Creek,Eocene,Yes,Ancient
1830.115234,1340.8479,BC4_4,Bear Creek,Eocene,Yes,Ancient
1828.412109,1733.960938,BC4_4,Bear Creek,Eocene,Yes,Ancient
1826.708984,2472.792969,BC4_4,Bear Creek,Eocene,Yes,Ancient
1825.005859,2434.211182,BC4_4,Bear Creek,Eocene,Yes,Ancient
1823.300781,312.751221,BC4_4,Bear Creek,Eocene,Yes,Ancient
1821.595703,972.559631,BC4_4,Bear Creek,Eocene,Yes,Ancient
1819.890625,1397.824829,BC4_4,Bear Creek,Eocene,Yes,Ancient
1818.185547,1007.423706,BC4_4,Bear Creek,Eocene,Yes,Ancient
1816.480469,2024.7323,BC4_4,Bear Creek,Eocene,Yes,Ancient
1814.773438,1439.970459,BC4_4,Bear Creek,Eocene,Yes,Ancient
1813.066406,1304.521606,BC4_4,Bear Creek,Eocene,Yes,Ancient
1811.359375,1238.208618,BC4_4,Bear Creek,Eocene,Yes,Ancient
1809.652344,-1280.458618,BC4_4,Bear Creek,Eocene,Yes,Ancient
1807.945313,-1035.469238,BC4_4,Bear Creek,Eocene,Yes,Ancient
1806.236328,-603.161621,BC4_4,Bear Creek,Eocene,Yes,Ancient
1804.529297,-1779.918823,BC4_4,Bear Creek,Eocene,Yes,Ancient
1802.820313,673.609314,BC4_4,Bear Creek,Eocene,Yes,Ancient
1801.109375,-2503.033203,BC4_4,Bear Creek,Eocene,Yes,Ancient
1799.400391,-1431.580811,BC4_4,Bear Creek,Eocene,Yes,Ancient
1797.691406,-1351.536377,BC4_4,Bear Creek,Eocene,Yes,Ancient
1795.980469,-170.703949,BC4_4,Bear Creek,Eocene,Yes,Ancient
1794.269531,-730.037964,BC4_4,Bear Creek,Eocene,Yes,Ancient
1792.558594,269.173401,BC4_4,Bear Creek,Eocene,Yes,Ancient
1790.845703,284.148041,BC4_4,Bear Creek,Eocene,Yes,Ancient
1789.134766,-110.016167,BC4_4,Bear Creek,Eocene,Yes,Ancient
1787.421875,-250.6306,BC4_4,Bear Creek,Eocene,Yes,Ancient
1785.708984,-1304.995972,BC4_4,Bear Creek,Eocene,Yes,Ancient
1783.996094,-692.091919,BC4_4,Bear Creek,Eocene,Yes,Ancient
1782.283203,-1764.523438,BC4_4,Bear Creek,Eocene,Yes,Ancient
1780.568359,-814.748047,BC4_4,Bear Creek,Eocene,Yes,Ancient
1778.855469,-520.958801,BC4_4,Bear Creek,Eocene,Yes,Ancient
1777.140625,-958.699524,BC4_4,Bear Creek,Eocene,Yes,Ancient
1775.425781,-1130.382935,BC4_4,Bear Creek,Eocene,Yes,Ancient
1773.710938,-470.273285,BC4_4,Bear Creek,Eocene,Yes,Ancient
1771.994141,-2426.440674,BC4_4,Bear Creek,Eocene,Yes,Ancient
1770.277344,-557.289612,BC4_4,Bear Creek,Eocene,Yes,Ancient
1768.5625,107.164795,BC4_4,Bear Creek,Eocene,Yes,Ancient
1766.84375,-2287.32373,BC4_4,Bear Creek,Eocene,Yes,Ancient
1765.126953,-1504.795288,BC4_4,Bear Creek,Eocene,Yes,Ancient
1763.410156,-3370.520752,BC4_4,Bear Creek,Eocene,Yes,Ancient
1761.691406,-2058.526123,BC4_4,Bear Creek,Eocene,Yes,Ancient
1759.972656,-431.355347,BC4_4,Bear Creek,Eocene,Yes,Ancient
1758.253906,-1676.086304,BC4_4,Bear Creek,Eocene,Yes,Ancient
1756.535156,-518.774597,BC4_4,Bear Creek,Eocene,Yes,Ancient
1754.814453,32.592171,BC4_4,Bear Creek,Eocene,Yes,Ancient
1753.095703,1296.231934,BC4_4,Bear Creek,Eocene,Yes,Ancient
1751.375,1730.898315,BC4_4,Bear Creek,Eocene,Yes,Ancient
1749.654297,1442.790649,BC4_4,Bear Creek,Eocene,Yes,Ancient
1747.933594,3379.306152,BC4_4,Bear Creek,Eocene,Yes,Ancient
1746.210938,2691.474121,BC4_4,Bear Creek,Eocene,Yes,Ancient
1744.490234,1585.866943,BC4_4,Bear Creek,Eocene,Yes,Ancient
1742.767578,2093.514648,BC4_4,Bear Creek,Eocene,Yes,Ancient
1741.044922,1062.703369,BC4_4,Bear Creek,Eocene,Yes,Ancient
1739.322266,534.289246,BC4_4,Bear Creek,Eocene,Yes,Ancient
1737.597656,14.070557,BC4_4,Bear Creek,Eocene,Yes,Ancient
1735.873047,2446.488525,BC4_4,Bear Creek,Eocene,Yes,Ancient
1734.150391,-1026.483887,BC4_4,Bear Creek,Eocene,Yes,Ancient
1732.425781,-781.260925,BC4_4,Bear Creek,Eocene,Yes,Ancient
1730.699219,-1232.389526,BC4_4,Bear Creek,Eocene,Yes,Ancient
1728.974609,1504.832764,BC4_4,Bear Creek,Eocene,Yes,Ancient
1727.248047,850.580322,BC4_4,Bear Creek,Eocene,Yes,Ancient
1725.523438,1290.583008,BC4_4,Bear Creek,Eocene,Yes,Ancient
1723.794922,1337.385864,BC4_4,Bear Creek,Eocene,Yes,Ancient
1722.068359,3143.671631,BC4_4,Bear Creek,Eocene,Yes,Ancient
1720.341797,2028.177734,BC4_4,Bear Creek,Eocene,Yes,Ancient
1718.613281,1996.239014,BC4_4,Bear Creek,Eocene,Yes,Ancient
1716.884766,1500.867676,BC4_4,Bear Creek,Eocene,Yes,Ancient
1715.15625,2429.9104,BC4_4,Bear Creek,Eocene,Yes,Ancient
1713.427734,1727.058105,BC4_4,Bear Creek,Eocene,Yes,Ancient
1711.699219,2078.595703,BC4_4,Bear Creek,Eocene,Yes,Ancient
1709.96875,427.13559,BC4_4,Bear Creek,Eocene,Yes,Ancient
1708.238281,650.829712,BC4_4,Bear Creek,Eocene,Yes,Ancient
1706.507813,2465.539551,BC4_4,Bear Creek,Eocene,Yes,Ancient
1704.777344,1289.626465,BC4_4,Bear Creek,Eocene,Yes,Ancient
1703.046875,417.233276,BC4_4,Bear Creek,Eocene,Yes,Ancient
1701.314453,-687.449585,BC4_4,Bear Creek,Eocene,Yes,Ancient
1699.582031,729.28833,BC4_4,Bear Creek,Eocene,Yes,Ancient
1697.849609,-1291.405273,BC4_4,Bear Creek,Eocene,Yes,Ancient
1696.117188,-1128.85022,BC4_4,Bear Creek,Eocene,Yes,Ancient
1694.384766,-2053.709229,BC4_4,Bear Creek,Eocene,Yes,Ancient
1692.650391,-796.46344,BC4_4,Bear Creek,Eocene,Yes,Ancient
1690.916016,-841.72821,BC4_4,Bear Creek,Eocene,Yes,Ancient
1689.181641,-415.267395,BC4_4,Bear Creek,Eocene,Yes,Ancient
1687.447266,-1227.876343,BC4_4,Bear Creek,Eocene,Yes,Ancient
1685.710938,-869.721436,BC4_4,Bear Creek,Eocene,Yes,Ancient
1683.976563,200.886108,BC4_4,Bear Creek,Eocene,Yes,Ancient
1682.240234,1124.273315,BC4_4,Bear Creek,Eocene,Yes,Ancient
1680.503906,417.576813,BC4_4,Bear Creek,Eocene,Yes,Ancient
1678.767578,595.655518,BC4_4,Bear Creek,Eocene,Yes,Ancient
1677.029297,388.413788,BC4_4,Bear Creek,Eocene,Yes,Ancient
1675.292969,-307.236359,BC4_4,Bear Creek,Eocene,Yes,Ancient
1673.554688,-1632.703613,BC4_4,Bear Creek,Eocene,Yes,Ancient
1671.816406,-664.95752,BC4_4,Bear Creek,Eocene,Yes,Ancient
1670.076172,-1930.434448,BC4_4,Bear Creek,Eocene,Yes,Ancient
1668.337891,-2992.425781,BC4_4,Bear Creek,Eocene,Yes,Ancient
1666.597656,-2093.304688,BC4_4,Bear Creek,Eocene,Yes,Ancient
1664.857422,-1209.922485,BC4_4,Bear Creek,Eocene,Yes,Ancient
1663.117188,-2416.518311,BC4_4,Bear Creek,Eocene,Yes,Ancient
1661.376953,-1336.143311,BC4_4,Bear Creek,Eocene,Yes,Ancient
1659.636719,-680.537048,BC4_4,Bear Creek,Eocene,Yes,Ancient
1657.894531,-1932.676392,BC4_4,Bear Creek,Eocene,Yes,Ancient
1656.152344,-1260.419312,BC4_4,Bear Creek,Eocene,Yes,Ancient
1654.410156,-531.631104,BC4_4,Bear Creek,Eocene,Yes,Ancient
1652.667969,1325.791016,BC4_4,Bear Creek,Eocene,Yes,Ancient
1650.923828,-79.505638,BC4_4,Bear Creek,Eocene,Yes,Ancient
1649.181641,460.379211,BC4_4,Bear Creek,Eocene,Yes,Ancient
1647.4375,-1201.963623,BC4_4,Bear Creek,Eocene,Yes,Ancient
1645.693359,932.452942,BC4_4,Bear Creek,Eocene,Yes,Ancient
1643.947266,1268.937988,BC4_4,Bear Creek,Eocene,Yes,Ancient
1642.203125,-439.88089,BC4_4,Bear Creek,Eocene,Yes,Ancient
1640.457031,1492.558838,BC4_4,Bear Creek,Eocene,Yes,Ancient
1638.710938,1520.191406,BC4_4,Bear Creek,Eocene,Yes,Ancient
1636.964844,472.418671,BC4_4,Bear Creek,Eocene,Yes,Ancient
1635.21875,2690.925781,BC4_4,Bear Creek,Eocene,Yes,Ancient
1633.470703,4109.325684,BC4_4,Bear Creek,Eocene,Yes,Ancient
1631.724609,4687.539551,BC4_4,Bear Creek,Eocene,Yes,Ancient
1629.976563,5563.489258,BC4_4,Bear Creek,Eocene,Yes,Ancient
1628.228516,6348.240723,BC4_4,Bear Creek,Eocene,Yes,Ancient
1626.478516,9658.044922,BC4_4,Bear Creek,Eocene,Yes,Ancient
1624.730469,12177.07617,BC4_4,Bear Creek,Eocene,Yes,Ancient
1622.980469,14077.125,BC4_4,Bear Creek,Eocene,Yes,Ancient
1621.230469,13636.77441,BC4_4,Bear Creek,Eocene,Yes,Ancient
1619.480469,14688.54981,BC4_4,Bear Creek,Eocene,Yes,Ancient
1617.730469,17167.94922,BC4_4,Bear Creek,Eocene,Yes,Ancient
1615.978516,18168.98047,BC4_4,Bear Creek,Eocene,Yes,Ancient
1614.226563,17074.3457,BC4_4,Bear Creek,Eocene,Yes,Ancient
1612.474609,17310.28906,BC4_4,Bear Creek,Eocene,Yes,Ancient
1610.722656,17532.42969,BC4_4,Bear Creek,Eocene,Yes,Ancient
1608.970703,19494.69922,BC4_4,Bear Creek,Eocene,Yes,Ancient
1607.216797,20699.54688,BC4_4,Bear Creek,Eocene,Yes,Ancient
1605.464844,22727.99805,BC4_4,Bear Creek,Eocene,Yes,Ancient
1603.710938,22796.29492,BC4_4,Bear Creek,Eocene,Yes,Ancient
1601.955078,23601.83984,BC4_4,Bear Creek,Eocene,Yes,Ancient
1600.201172,23329.9043,BC4_4,Bear Creek,Eocene,Yes,Ancient
1598.445313,25165.79492,BC4_4,Bear Creek,Eocene,Yes,Ancient
1596.691406,24425.10156,BC4_4,Bear Creek,Eocene,Yes,Ancient
1594.935547,24431.90234,BC4_4,Bear Creek,Eocene,Yes,Ancient
1593.177734,23435.00195,BC4_4,Bear Creek,Eocene,Yes,Ancient
1591.421875,23493.21484,BC4_4,Bear Creek,Eocene,Yes,Ancient
1589.664063,23507.14453,BC4_4,Bear Creek,Eocene,Yes,Ancient
1587.90625,24607.11523,BC4_4,Bear Creek,Eocene,Yes,Ancient
1586.148438,23718.68555,BC4_4,Bear Creek,Eocene,Yes,Ancient
1584.390625,24256.84375,BC4_4,Bear Creek,Eocene,Yes,Ancient
1582.632813,24058.21289,BC4_4,Bear Creek,Eocene,Yes,Ancient
1580.873047,22357.38867,BC4_4,Bear Creek,Eocene,Yes,Ancient
1579.113281,23393.81055,BC4_4,Bear Creek,Eocene,Yes,Ancient
1577.353516,20899.37695,BC4_4,Bear Creek,Eocene,Yes,Ancient
1575.59375,21398.51563,BC4_4,Bear Creek,Eocene,Yes,Ancient
1573.832031,18947.17969,BC4_4,Bear Creek,Eocene,Yes,Ancient
1572.072266,20130.68164,BC4_4,Bear Creek,Eocene,Yes,Ancient
1570.310547,18663.27539,BC4_4,Bear Creek,Eocene,Yes,Ancient
1568.548828,18898.05078,BC4_4,Bear Creek,Eocene,Yes,Ancient
1566.785156,18183.28516,BC4_4,Bear Creek,Eocene,Yes,Ancient
1565.023438,16436.38672,BC4_4,Bear Creek,Eocene,Yes,Ancient
1563.259766,17815.63086,BC4_4,Bear Creek,Eocene,Yes,Ancient
1561.496094,16723.63086,BC4_4,Bear Creek,Eocene,Yes,Ancient
1559.732422,15587.62109,BC4_4,Bear Creek,Eocene,Yes,Ancient
1557.96875,14957.25,BC4_4,Bear Creek,Eocene,Yes,Ancient
1556.203125,14311.4375,BC4_4,Bear Creek,Eocene,Yes,Ancient
1554.4375,14093.28809,BC4_4,Bear Creek,Eocene,Yes,Ancient
1552.671875,13097.56934,BC4_4,Bear Creek,Eocene,Yes,Ancient
1550.90625,11320.36426,BC4_4,Bear Creek,Eocene,Yes,Ancient
1549.140625,11568.12793,BC4_4,Bear Creek,Eocene,Yes,Ancient
1547.373047,12432.14844,BC4_4,Bear Creek,Eocene,Yes,Ancient
1545.605469,10581.37695,BC4_4,Bear Creek,Eocene,Yes,Ancient
1543.837891,8542.332031,BC4_4,Bear Creek,Eocene,Yes,Ancient
1542.070313,10181.8125,BC4_4,Bear Creek,Eocene,Yes,Ancient
1540.302734,11029.61621,BC4_4,Bear Creek,Eocene,Yes,Ancient
1538.533203,9086.483398,BC4_4,Bear Creek,Eocene,Yes,Ancient
1536.763672,7989.782715,BC4_4,Bear Creek,Eocene,Yes,Ancient
1534.994141,6942.71875,BC4_4,Bear Creek,Eocene,Yes,Ancient
1533.224609,7300.308594,BC4_4,Bear Creek,Eocene,Yes,Ancient
1531.453125,4993.963867,BC4_4,Bear Creek,Eocene,Yes,Ancient
1529.683594,5455.866699,BC4_4,Bear Creek,Eocene,Yes,Ancient
1527.912109,6001.719727,BC4_4,Bear Creek,Eocene,Yes,Ancient
1526.140625,5071.797852,BC4_4,Bear Creek,Eocene,Yes,Ancient
1524.367188,3631.527588,BC4_4,Bear Creek,Eocene,Yes,Ancient
1522.595703,3424.401611,BC4_4,Bear Creek,Eocene,Yes,Ancient
1520.822266,4242.838379,BC4_4,Bear Creek,Eocene,Yes,Ancient
1519.048828,3871.345947,BC4_4,Bear Creek,Eocene,Yes,Ancient
1517.275391,4447.250488,BC4_4,Bear Creek,Eocene,Yes,Ancient
1515.501953,3800.7854,BC4_4,Bear Creek,Eocene,Yes,Ancient
1513.726563,2740.920898,BC4_4,Bear Creek,Eocene,Yes,Ancient
1511.951172,4164.99707,BC4_4,Bear Creek,Eocene,Yes,Ancient
1510.175781,2481.338623,BC4_4,Bear Creek,Eocene,Yes,Ancient
1508.400391,569.801514,BC4_4,Bear Creek,Eocene,Yes,Ancient
1506.625,425.053864,BC4_4,Bear Creek,Eocene,Yes,Ancient
1504.847656,470.193146,BC4_4,Bear Creek,Eocene,Yes,Ancient
1503.070313,-895.443054,BC4_4,Bear Creek,Eocene,Yes,Ancient
1501.292969,-737.640869,BC4_4,Bear Creek,Eocene,Yes,Ancient
1499.515625,-1581.900269,BC4_4,Bear Creek,Eocene,Yes,Ancient
1497.736328,153.745667,BC4_4,Bear Creek,Eocene,Yes,Ancient
1495.958984,699.60553,BC4_4,Bear Creek,Eocene,Yes,Ancient
1494.179688,744.045959,BC4_4,Bear Creek,Eocene,Yes,Ancient
1492.400391,-1391.020996,BC4_4,Bear Creek,Eocene,Yes,Ancient
1490.619141,-1093.988037,BC4_4,Bear Creek,Eocene,Yes,Ancient
1488.839844,-1219.404175,BC4_4,Bear Creek,Eocene,Yes,Ancient
1487.058594,-334.212952,BC4_4,Bear Creek,Eocene,Yes,Ancient
1485.277344,-1348.354248,BC4_4,Bear Creek,Eocene,Yes,Ancient
1483.496094,-539.039917,BC4_4,Bear Creek,Eocene,Yes,Ancient
1481.714844,-1201.074707,BC4_4,Bear Creek,Eocene,Yes,Ancient
1479.931641,-593.238464,BC4_4,Bear Creek,Eocene,Yes,Ancient
1478.148438,-425.596985,BC4_4,Bear Creek,Eocene,Yes,Ancient
1476.365234,142.954422,BC4_4,Bear Creek,Eocene,Yes,Ancient
1474.582031,-841.854858,BC4_4,Bear Creek,Eocene,Yes,Ancient
1472.798828,-1895.826782,BC4_4,Bear Creek,Eocene,Yes,Ancient
1471.013672,-688.431396,BC4_4,Bear Creek,Eocene,Yes,Ancient
1469.228516,-137.116379,BC4_4,Bear Creek,Eocene,Yes,Ancient
1467.443359,557.50885,BC4_4,Bear Creek,Eocene,Yes,Ancient
1465.658203,-745.479553,BC4_4,Bear Creek,Eocene,Yes,Ancient
1463.871094,-557.945435,BC4_4,Bear Creek,Eocene,Yes,Ancient
1462.083984,599.515076,BC4_4,Bear Creek,Eocene,Yes,Ancient
1460.298828,207.158508,BC4_4,Bear Creek,Eocene,Yes,Ancient
1458.509766,-99.901253,BC4_4,Bear Creek,Eocene,Yes,Ancient
1456.722656,139.22612,BC4_4,Bear Creek,Eocene,Yes,Ancient
1454.935547,1130.35083,BC4_4,Bear Creek,Eocene,Yes,Ancient
1453.146484,135.889496,BC4_4,Bear Creek,Eocene,Yes,Ancient
1451.357422,227.057205,BC4_4,Bear Creek,Eocene,Yes,Ancient
1449.568359,582.26239,BC4_4,Bear Creek,Eocene,Yes,Ancient
1447.777344,157.409897,BC4_4,Bear Creek,Eocene,Yes,Ancient
1445.988281,282.056549,BC4_4,Bear Creek,Eocene,Yes,Ancient
1444.197266,339.512299,BC4_4,Bear Creek,Eocene,Yes,Ancient
1442.40625,2391.87793,BC4_4,Bear Creek,Eocene,Yes,Ancient
1440.613281,279.012695,BC4_4,Bear Creek,Eocene,Yes,Ancient
1438.822266,1408.044189,BC4_4,Bear Creek,Eocene,Yes,Ancient
1437.029297,2328.064941,BC4_4,Bear Creek,Eocene,Yes,Ancient
1435.236328,1098.866699,BC4_4,Bear Creek,Eocene,Yes,Ancient
1433.443359,737.77301,BC4_4,Bear Creek,Eocene,Yes,Ancient
1431.650391,433.700592,BC4_4,Bear Creek,Eocene,Yes,Ancient
1429.855469,1353.368408,BC4_4,Bear Creek,Eocene,Yes,Ancient
1428.0625,934.28363,BC4_4,Bear Creek,Eocene,Yes,Ancient
1426.267578,484.88028,BC4_4,Bear Creek,Eocene,Yes,Ancient
1424.470703,1208.279419,BC4_4,Bear Creek,Eocene,Yes,Ancient
1422.675781,-136.878616,BC4_4,Bear Creek,Eocene,Yes,Ancient
1420.878906,1266.438599,BC4_4,Bear Creek,Eocene,Yes,Ancient
1419.083984,447.69455,BC4_4,Bear Creek,Eocene,Yes,Ancient
1417.285156,-145.88504,BC4_4,Bear Creek,Eocene,Yes,Ancient
1415.488281,-406.245361,BC4_4,Bear Creek,Eocene,Yes,Ancient
1413.691406,-1044.739136,BC4_4,Bear Creek,Eocene,Yes,Ancient
1411.892578,-211.695313,BC4_4,Bear Creek,Eocene,Yes,Ancient
1410.09375,479.827545,BC4_4,Bear Creek,Eocene,Yes,Ancient
1408.294922,69.135559,BC4_4,Bear Creek,Eocene,Yes,Ancient
1406.496094,2220.598145,BC4_4,Bear Creek,Eocene,Yes,Ancient
1404.695313,1840.88269,BC4_4,Bear Creek,Eocene,Yes,Ancient
1402.894531,2111.289551,BC4_4,Bear Creek,Eocene,Yes,Ancient
1401.09375,1675.50354,BC4_4,Bear Creek,Eocene,Yes,Ancient
1399.292969,1257.553467,BC4_4,Bear Creek,Eocene,Yes,Ancient
1397.492188,2982.310547,BC4_4,Bear Creek,Eocene,Yes,Ancient
1395.689453,3335.007324,BC4_4,Bear Creek,Eocene,Yes,Ancient
1393.886719,2753.548584,BC4_4,Bear Creek,Eocene,Yes,Ancient
1392.083984,3718.461182,BC4_4,Bear Creek,Eocene,Yes,Ancient
1390.28125,5151.366699,BC4_4,Bear Creek,Eocene,Yes,Ancient
1388.476563,4405.379883,BC4_4,Bear Creek,Eocene,Yes,Ancient
1386.673828,3912.44165,BC4_4,Bear Creek,Eocene,Yes,Ancient
1384.869141,4074.935059,BC4_4,Bear Creek,Eocene,Yes,Ancient
1383.0625,4366.183594,BC4_4,Bear Creek,Eocene,Yes,Ancient
1381.257813,4622.816895,BC4_4,Bear Creek,Eocene,Yes,Ancient
1379.453125,4534.658203,BC4_4,Bear Creek,Eocene,Yes,Ancient
1377.646484,4055.443604,BC4_4,Bear Creek,Eocene,Yes,Ancient
1375.839844,4373.198242,BC4_4,Bear Creek,Eocene,Yes,Ancient
1374.03125,6750.371582,BC4_4,Bear Creek,Eocene,Yes,Ancient
1372.224609,6039.700684,BC4_4,Bear Creek,Eocene,Yes,Ancient
1370.416016,5938.680664,BC4_4,Bear Creek,Eocene,Yes,Ancient
1368.607422,7668.443359,BC4_4,Bear Creek,Eocene,Yes,Ancient
1366.798828,7916.26709,BC4_4,Bear Creek,Eocene,Yes,Ancient
1364.990234,8317.238281,BC4_4,Bear Creek,Eocene,Yes,Ancient
1363.179688,9612.910156,BC4_4,Bear Creek,Eocene,Yes,Ancient
1361.371094,9838.4375,BC4_4,Bear Creek,Eocene,Yes,Ancient
1359.560547,10108.27148,BC4_4,Bear Creek,Eocene,Yes,Ancient
1357.75,9925.068359,BC4_4,Bear Creek,Eocene,Yes,Ancient
1355.9375,9465.335938,BC4_4,Bear Creek,Eocene,Yes,Ancient
1354.125,10413.11133,BC4_4,Bear Creek,Eocene,Yes,Ancient
1352.314453,10067.74902,BC4_4,Bear Creek,Eocene,Yes,Ancient
1350.501953,9142.208008,BC4_4,Bear Creek,Eocene,Yes,Ancient
1348.6875,9766.381836,BC4_4,Bear Creek,Eocene,Yes,Ancient
1346.875,9898.085938,BC4_4,Bear Creek,Eocene,Yes,Ancient
1345.060547,9580.897461,BC4_4,Bear Creek,Eocene,Yes,Ancient
1343.246094,9335.451172,BC4_4,Bear Creek,Eocene,Yes,Ancient
1341.431641,9163.304688,BC4_4,Bear Creek,Eocene,Yes,Ancient
1339.617188,9457.451172,BC4_4,Bear Creek,Eocene,Yes,Ancient
1337.800781,9585.480469,BC4_4,Bear Creek,Eocene,Yes,Ancient
1335.984375,9899.536133,BC4_4,Bear Creek,Eocene,Yes,Ancient
1334.167969,8105.016113,BC4_4,Bear Creek,Eocene,Yes,Ancient
1332.351563,8285.475586,BC4_4,Bear Creek,Eocene,Yes,Ancient
1330.533203,8354.849609,BC4_4,Bear Creek,Eocene,Yes,Ancient
1328.716797,7678.493652,BC4_4,Bear Creek,Eocene,Yes,Ancient
1326.898438,7367.287109,BC4_4,Bear Creek,Eocene,Yes,Ancient
1325.080078,7489.748047,BC4_4,Bear Creek,Eocene,Yes,Ancient
1323.259766,6101.407227,BC4_4,Bear Creek,Eocene,Yes,Ancient
1321.441406,5992.92627,BC4_4,Bear Creek,Eocene,Yes,Ancient
1319.621094,4010.693359,BC4_4,Bear Creek,Eocene,Yes,Ancient
1317.800781,4811.095703,BC4_4,Bear Creek,Eocene,Yes,Ancient
1315.980469,4126.71875,BC4_4,Bear Creek,Eocene,Yes,Ancient
1314.158203,4138.915527,BC4_4,Bear Creek,Eocene,Yes,Ancient
1312.335938,4681.976563,BC4_4,Bear Creek,Eocene,Yes,Ancient
1310.515625,4185.273926,BC4_4,Bear Creek,Eocene,Yes,Ancient
1308.691406,3574.154297,BC4_4,Bear Creek,Eocene,Yes,Ancient
1306.869141,2646.22168,BC4_4,Bear Creek,Eocene,Yes,Ancient
1305.046875,2564.991211,BC4_4,Bear Creek,Eocene,Yes,Ancient
1303.222656,1271.928955,BC4_4,Bear Creek,Eocene,Yes,Ancient
1301.398438,1014.932129,BC4_4,Bear Creek,Eocene,Yes,Ancient
1299.574219,-709.070923,BC4_4,Bear Creek,Eocene,Yes,Ancient
1297.748047,662.489258,BC4_4,Bear Creek,Eocene,Yes,Ancient
1295.921875,393.332855,BC4_4,Bear Creek,Eocene,Yes,Ancient
1294.097656,327.634155,BC4_4,Bear Creek,Eocene,Yes,Ancient
1292.269531,121.185532,BC4_4,Bear Creek,Eocene,Yes,Ancient
1290.443359,-461.307861,BC4_4,Bear Creek,Eocene,Yes,Ancient
1288.617188,-459.041412,BC4_4,Bear Creek,Eocene,Yes,Ancient
1286.789063,-1045.038208,BC4_4,Bear Creek,Eocene,Yes,Ancient
1284.960938,-183.615036,BC4_4,Bear Creek,Eocene,Yes,Ancient
1283.132813,-519.179016,BC4_4,Bear Creek,Eocene,Yes,Ancient
1281.302734,788.193787,BC4_4,Bear Creek,Eocene,Yes,Ancient
1279.474609,-933.910767,BC4_4,Bear Creek,Eocene,Yes,Ancient
1277.644531,-1380.950562,BC4_4,Bear Creek,Eocene,Yes,Ancient
1275.814453,-791.476257,BC4_4,Bear Creek,Eocene,Yes,Ancient
1273.982422,-653.412415,BC4_4,Bear Creek,Eocene,Yes,Ancient
1272.152344,-756.127014,BC4_4,Bear Creek,Eocene,Yes,Ancient
1270.320313,-1428.130249,BC4_4,Bear Creek,Eocene,Yes,Ancient
1268.488281,649.428711,BC4_4,Bear Creek,Eocene,Yes,Ancient
1266.65625,892.309326,BC4_4,Bear Creek,Eocene,Yes,Ancient
1264.822266,-386.643555,BC4_4,Bear Creek,Eocene,Yes,Ancient
1262.990234,-70.490753,BC4_4,Bear Creek,Eocene,Yes,Ancient
1261.15625,-81.301178,BC4_4,Bear Creek,Eocene,Yes,Ancient
1259.322266,928.101196,BC4_4,Bear Creek,Eocene,Yes,Ancient
1257.486328,547.198792,BC4_4,Bear Creek,Eocene,Yes,Ancient
1255.652344,344.934906,BC4_4,Bear Creek,Eocene,Yes,Ancient
1253.816406,830.767334,BC4_4,Bear Creek,Eocene,Yes,Ancient
1251.980469,-461.766907,BC4_4,Bear Creek,Eocene,Yes,Ancient
1250.144531,6.248146,BC4_4,Bear Creek,Eocene,Yes,Ancient
1248.306641,1315.186279,BC4_4,Bear Creek,Eocene,Yes,Ancient
1246.470703,1601.487915,BC4_4,Bear Creek,Eocene,Yes,Ancient
1244.632813,1466.800659,BC4_4,Bear Creek,Eocene,Yes,Ancient
1242.794922,1885.269287,BC4_4,Bear Creek,Eocene,Yes,Ancient
1240.955078,2695.655029,BC4_4,Bear Creek,Eocene,Yes,Ancient
1239.117188,3127.186523,BC4_4,Bear Creek,Eocene,Yes,Ancient
1237.277344,1792.659912,BC4_4,Bear Creek,Eocene,Yes,Ancient
1235.4375,2007.02063,BC4_4,Bear Creek,Eocene,Yes,Ancient
1233.597656,2453.246826,BC4_4,Bear Creek,Eocene,Yes,Ancient
1231.755859,3441.428223,BC4_4,Bear Creek,Eocene,Yes,Ancient
1229.916016,2775.385254,BC4_4,Bear Creek,Eocene,Yes,Ancient
1228.074219,2347.728271,BC4_4,Bear Creek,Eocene,Yes,Ancient
1226.230469,2504.412598,BC4_4,Bear Creek,Eocene,Yes,Ancient
1224.388672,2891.742188,BC4_4,Bear Creek,Eocene,Yes,Ancient
1222.546875,1233.687256,BC4_4,Bear Creek,Eocene,Yes,Ancient
